date,year,month_of_year,month,city,country,max_temp_c,min_temp_c,avg_temp_c,lat,lon,timezone_id,alpha-3,region,month_year
2023-11-02,2023,November ,11,Berlin,Germany,14.9,8.9,12.0,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-15,2023,November ,11,Berlin,Germany,9.7,5.4,7.3,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-04,2023,November ,11,Berlin,Germany,11.7,6.5,8.8,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-09,2023,November ,11,Berlin,Germany,11.2,7.3,9.0,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-23,2023,November ,11,Berlin,Germany,10.6,1.9,7.4,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-17,2023,November ,11,Berlin,Germany,5.4,2.5,4.4,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-13,2023,November ,11,Berlin,Germany,10.6,4.4,7.0,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-07,2023,November ,11,Berlin,Germany,11.8,8.3,9.9,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-11,2023,November ,11,Berlin,Germany,8.2,5.7,7.1,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-06,2023,November ,11,Berlin,Germany,11.7,9.8,10.7,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-08,2023,November ,11,Berlin,Germany,10.7,7.8,9.1,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-25,2023,November ,11,Berlin,Germany,3.1,-0.6,1.4,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-28,2023,November ,11,Berlin,Germany,0.4,-4.6,-1.3,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-22,2023,November ,11,Berlin,Germany,3.0,-0.5,1.3,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-10,2023,November ,11,Berlin,Germany,11.4,6.6,9.5,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-14,2023,November ,11,Berlin,Germany,11.3,9.4,10.5,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-26,2023,November ,11,Berlin,Germany,2.0,-1.6,-0.1,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-12,2023,November ,11,Berlin,Germany,8.5,4.6,6.5,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-11-16,2023,November ,11,Berlin,Germany,8.3,5.7,7.1,52.52,13.4,Europe/Berlin,DEU,Europe,November  2023
2023-12-02,2023,December ,12,Berlin,Germany,-1.2,-6.3,-4.4,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-18,2023,December ,12,Berlin,Germany,8.5,6.3,7.4,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-21,2023,December ,12,Berlin,Germany,9.2,3.9,7.1,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-29,2023,December ,12,Berlin,Germany,9.6,6.9,8.7,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-04,2023,December ,12,Berlin,Germany,-0.8,-5.4,-2.7,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-11,2023,December ,12,Berlin,Germany,8.9,5.8,7.5,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-08,2023,December ,12,Berlin,Germany,0.3,-1.7,-0.2,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-30,2023,December ,12,Berlin,Germany,9.2,4.4,6.2,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-26,2023,December ,12,Berlin,Germany,11.2,6.8,9.1,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-01,2023,December ,12,Berlin,Germany,-1.3,-6.0,-3.5,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-28,2023,December ,12,Berlin,Germany,8.6,5.5,7.0,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-23,2023,December ,12,Berlin,Germany,2.8,0.7,1.7,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-07,2023,December ,12,Berlin,Germany,0.8,-2.1,0.0,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-22,2023,December ,12,Berlin,Germany,4.8,2.3,3.3,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-27,2023,December ,12,Berlin,Germany,6.1,3.1,4.7,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-12,2023,December ,12,Berlin,Germany,6.6,4.2,5.9,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-06,2023,December ,12,Berlin,Germany,1.2,-0.5,0.3,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-16,2023,December ,12,Berlin,Germany,7.1,3.8,5.4,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-14,2023,December ,12,Berlin,Germany,3.4,1.9,2.6,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-15,2023,December ,12,Berlin,Germany,5.1,1.3,3.3,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-10,2023,December ,12,Berlin,Germany,6.8,2.8,5.3,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-31,2023,December ,12,Berlin,Germany,7.9,4.1,5.7,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-03,2023,December ,12,Berlin,Germany,-0.8,-5.2,-3.0,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-05,2023,December ,12,Berlin,Germany,0.0,-2.6,-1.3,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-17,2023,December ,12,Berlin,Germany,9.6,7.7,8.5,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-25,2023,December ,12,Berlin,Germany,11.5,8.5,10.1,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-20,2023,December ,12,Berlin,Germany,6.5,4.4,5.5,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-24,2023,December ,12,Berlin,Germany,10.6,0.9,7.3,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-09,2023,December ,12,Berlin,Germany,3.4,0.9,2.2,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-19,2023,December ,12,Berlin,Germany,7.5,6.4,6.9,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2023-12-13,2023,December ,12,Berlin,Germany,4.7,2.2,4.2,52.52,13.4,Europe/Berlin,DEU,Europe,December  2023
2024-01-02,2024,January  ,1,Berlin,Germany,7.1,3.6,5.0,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-11,2024,January  ,1,Berlin,Germany,0.4,-3.6,-1.6,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-05,2024,January  ,1,Berlin,Germany,0.5,-0.9,-0.3,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-15,2024,January  ,1,Berlin,Germany,2.3,-1.9,0.6,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-25,2024,January  ,1,Berlin,Germany,7.5,3.9,6.3,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-28,2024,January  ,1,Berlin,Germany,6.6,0.9,3.1,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-20,2024,January  ,1,Berlin,Germany,1.3,-2.7,-0.5,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-19,2024,January  ,1,Berlin,Germany,0.9,-3.8,-1.6,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-16,2024,January  ,1,Berlin,Germany,0.4,-2.9,-0.9,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-27,2024,January  ,1,Berlin,Germany,5.5,2.3,4.4,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-23,2024,January  ,1,Berlin,Germany,6.1,3.2,4.9,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-09,2024,January  ,1,Berlin,Germany,-3.0,-7.3,-5.6,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-21,2024,January  ,1,Berlin,Germany,1.7,-3.1,-0.5,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-30,2024,January  ,1,Berlin,Germany,8.3,2.8,5.3,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-10,2024,January  ,1,Berlin,Germany,-0.8,-5.7,-3.9,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-01,2024,January  ,1,Berlin,Germany,7.0,5.4,6.1,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-06,2024,January  ,1,Berlin,Germany,1.3,-1.1,0.5,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-14,2024,January  ,1,Berlin,Germany,3.1,1.2,2.1,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-07,2024,January  ,1,Berlin,Germany,-1.6,-3.9,-2.5,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-29,2024,January  ,1,Berlin,Germany,7.7,2.1,4.3,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-04,2024,January  ,1,Berlin,Germany,8.1,-0.4,4.3,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-13,2024,January  ,1,Berlin,Germany,2.7,-0.1,1.4,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-08,2024,January  ,1,Berlin,Germany,-4.7,-7.0,-5.7,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-03,2024,January  ,1,Berlin,Germany,9.7,7.7,9.1,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-31,2024,January  ,1,Berlin,Germany,8.6,4.5,6.4,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-26,2024,January  ,1,Berlin,Germany,8.1,2.4,4.9,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-24,2024,January  ,1,Berlin,Germany,11.3,3.7,8.1,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-22,2024,January  ,1,Berlin,Germany,7.5,1.2,5.2,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-18,2024,January  ,1,Berlin,Germany,0.5,-2.9,-1.5,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-17,2024,January  ,1,Berlin,Germany,0.1,-3.6,-1.7,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-01-12,2024,January  ,1,Berlin,Germany,0.7,-0.9,0.0,52.52,13.4,Europe/Berlin,DEU,Europe,January   2024
2024-02-17,2024,February ,2,Berlin,Germany,11.5,4.6,8.7,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-28,2024,February ,2,Berlin,Germany,9.0,1.6,5.0,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-21,2024,February ,2,Berlin,Germany,10.6,6.6,8.3,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-24,2024,February ,2,Berlin,Germany,10.1,3.2,6.2,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-13,2024,February ,2,Berlin,Germany,8.1,3.4,6.0,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-26,2024,February ,2,Berlin,Germany,10.2,3.6,6.6,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-29,2024,February ,2,Berlin,Germany,11.8,2.1,6.7,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-14,2024,February ,2,Berlin,Germany,8.8,3.7,6.3,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-12,2024,February ,2,Berlin,Germany,8.9,5.4,7.1,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-02,2024,February ,2,Berlin,Germany,8.2,2.6,4.9,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-23,2024,February ,2,Berlin,Germany,11.8,5.1,7.2,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-18,2024,February ,2,Berlin,Germany,9.8,3.4,6.4,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-01,2024,February ,2,Berlin,Germany,7.2,3.2,5.7,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-06,2024,February ,2,Berlin,Germany,10.9,6.1,9.4,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-03,2024,February ,2,Berlin,Germany,9.7,8.5,9.2,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-22,2024,February ,2,Berlin,Germany,10.8,7.2,8.6,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-20,2024,February ,2,Berlin,Germany,7.9,6.5,7.0,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-04,2024,February ,2,Berlin,Germany,8.6,6.4,7.6,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-11,2024,February ,2,Berlin,Germany,7.2,6.1,6.8,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-08,2024,February ,2,Berlin,Germany,3.9,1.7,2.4,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-07,2024,February ,2,Berlin,Germany,10.2,2.6,4.1,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-19,2024,February ,2,Berlin,Germany,8.2,6.4,7.5,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-16,2024,February ,2,Berlin,Germany,14.7,7.9,10.8,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-27,2024,February ,2,Berlin,Germany,9.2,4.9,6.6,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-25,2024,February ,2,Berlin,Germany,11.3,3.6,6.7,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-15,2024,February ,2,Berlin,Germany,11.6,7.7,9.1,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-09,2024,February ,2,Berlin,Germany,6.9,1.5,3.8,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-05,2024,February ,2,Berlin,Germany,10.3,8.3,9.6,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-02-10,2024,February ,2,Berlin,Germany,9.5,5.8,7.2,52.52,13.4,Europe/Berlin,DEU,Europe,February  2024
2024-03-23,2024,March    ,3,Berlin,Germany,9.2,4.2,6.5,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-19,2024,March    ,3,Berlin,Germany,10.2,0.3,5.2,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-10,2024,March    ,3,Berlin,Germany,11.9,4.5,8.4,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-18,2024,March    ,3,Berlin,Germany,7.9,-0.1,3.7,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-15,2024,March    ,3,Berlin,Germany,17.7,9.4,12.3,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-06,2024,March    ,3,Berlin,Germany,9.4,1.8,5.5,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-04,2024,March    ,3,Berlin,Germany,9.7,6.7,9.0,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-16,2024,March    ,3,Berlin,Germany,13.2,4.7,9.0,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-11,2024,March    ,3,Berlin,Germany,12.7,8.3,9.6,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-25,2024,March    ,3,Berlin,Germany,6.5,3.7,5.3,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-20,2024,March    ,3,Berlin,Germany,14.4,4.6,9.1,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-29,2024,March    ,3,Berlin,Germany,15.4,5.4,10.5,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-03,2024,March    ,3,Berlin,Germany,13.3,6.9,10.1,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-08,2024,March    ,3,Berlin,Germany,9.1,0.6,4.5,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-31,2024,March    ,3,Berlin,Germany,18.4,10.6,14.4,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-14,2024,March    ,3,Berlin,Germany,14.9,8.9,11.4,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-02,2024,March    ,3,Berlin,Germany,12.6,8.0,9.2,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-21,2024,March    ,3,Berlin,Germany,13.2,6.9,9.7,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-05,2024,March    ,3,Berlin,Germany,7.7,2.5,4.8,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-07,2024,March    ,3,Berlin,Germany,7.7,2.0,4.9,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-26,2024,March    ,3,Berlin,Germany,13.6,1.6,7.5,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-30,2024,March    ,3,Berlin,Germany,20.8,8.1,14.0,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-22,2024,March    ,3,Berlin,Germany,13.0,6.5,9.4,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-27,2024,March    ,3,Berlin,Germany,17.2,5.2,11.1,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-12,2024,March    ,3,Berlin,Germany,11.6,7.0,8.7,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-28,2024,March    ,3,Berlin,Germany,10.4,6.8,8.6,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-09,2024,March    ,3,Berlin,Germany,10.4,1.7,5.7,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-01,2024,March    ,3,Berlin,Germany,13.6,5.8,9.2,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-17,2024,March    ,3,Berlin,Germany,9.1,2.6,5.5,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-13,2024,March    ,3,Berlin,Germany,13.1,6.3,9.7,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-03-24,2024,March    ,3,Berlin,Germany,7.0,2.0,4.5,52.52,13.4,Europe/Berlin,DEU,Europe,March     2024
2024-04-06,2024,April    ,4,Berlin,Germany,21.5,11.7,16.2,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-03,2024,April    ,4,Berlin,Germany,10.2,3.8,7.4,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-01,2024,April    ,4,Berlin,Germany,18.8,9.9,13.5,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-05,2024,April    ,4,Berlin,Germany,18.9,7.8,13.2,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-08,2024,April    ,4,Berlin,Germany,27.1,15.8,20.5,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-11,2024,April    ,4,Berlin,Germany,17.9,7.2,12.7,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-14,2024,April    ,4,Berlin,Germany,16.6,8.8,13.9,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-07,2024,April    ,4,Berlin,Germany,23.1,14.2,18.3,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-10,2024,April    ,4,Berlin,Germany,12.9,9.2,11.2,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-12,2024,April    ,4,Berlin,Germany,18.9,11.7,14.6,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-02,2024,April    ,4,Berlin,Germany,12.2,8.9,10.0,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-16,2024,April    ,4,Berlin,Germany,7.8,3.5,5.7,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-15,2024,April    ,4,Berlin,Germany,11.4,5.8,8.9,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-04,2024,April    ,4,Berlin,Germany,13.2,9.1,10.6,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-13,2024,April    ,4,Berlin,Germany,20.7,12.1,16.4,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2024-04-09,2024,April    ,4,Berlin,Germany,26.3,10.6,17.8,52.52,13.4,Europe/Berlin,DEU,Europe,April     2024
2023-04-18,2023,April    ,4,Paris,France,13.6,5.9,10.0,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-26,2023,April    ,4,Paris,France,13.3,4.6,9.3,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-21,2023,April    ,4,Paris,France,14.2,4.0,8.7,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-25,2023,April    ,4,Paris,France,10.3,6.0,8.0,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-24,2023,April    ,4,Paris,France,12.2,7.2,9.6,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-30,2023,April    ,4,Paris,France,17.7,8.6,12.9,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-19,2023,April    ,4,Paris,France,15.8,7.0,11.7,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-20,2023,April    ,4,Paris,France,10.9,5.3,8.3,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-29,2023,April    ,4,Paris,France,16.9,9.0,13.2,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-22,2023,April    ,4,Paris,France,13.8,6.8,10.4,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-27,2023,April    ,4,Paris,France,19.6,8.6,13.1,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-28,2023,April    ,4,Paris,France,18.3,12.2,15.0,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-04-23,2023,April    ,4,Paris,France,12.2,8.5,10.5,48.87,2.33,Europe/Paris,FRA,Europe,April     2023
2023-05-31,2023,May      ,5,Paris,France,25.3,10.7,18.2,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-01,2023,May      ,5,Paris,France,17.4,10.0,13.5,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-25,2023,May      ,5,Paris,France,21.5,9.4,15.3,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-05,2023,May      ,5,Paris,France,20.7,11.3,15.6,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-07,2023,May      ,5,Paris,France,19.8,13.6,16.2,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-29,2023,May      ,5,Paris,France,23.3,12.1,17.5,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-08,2023,May      ,5,Paris,France,19.6,10.3,15.2,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-21,2023,May      ,5,Paris,France,19.3,10.7,15.3,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-09,2023,May      ,5,Paris,France,14.6,11.5,12.7,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-11,2023,May      ,5,Paris,France,17.1,8.0,12.6,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-22,2023,May      ,5,Paris,France,21.5,11.8,16.2,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-03,2023,May      ,5,Paris,France,17.7,5.6,12.0,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-02,2023,May      ,5,Paris,France,15.5,7.7,12.0,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-30,2023,May      ,5,Paris,France,22.3,10.2,16.2,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-14,2023,May      ,5,Paris,France,20.2,9.8,14.5,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-27,2023,May      ,5,Paris,France,23.1,10.1,16.8,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-15,2023,May      ,5,Paris,France,14.5,8.6,11.4,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-20,2023,May      ,5,Paris,France,18.7,10.3,14.7,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-04,2023,May      ,5,Paris,France,23.2,9.2,16.0,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-24,2023,May      ,5,Paris,France,18.0,7.6,12.8,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-17,2023,May      ,5,Paris,France,16.3,6.4,11.4,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-10,2023,May      ,5,Paris,France,14.5,8.9,11.7,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-26,2023,May      ,5,Paris,France,21.1,9.9,15.4,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-06,2023,May      ,5,Paris,France,21.8,10.7,15.5,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-28,2023,May      ,5,Paris,France,24.3,11.8,18.4,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-23,2023,May      ,5,Paris,France,19.7,10.6,14.5,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-12,2023,May      ,5,Paris,France,14.9,8.2,11.9,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-19,2023,May      ,5,Paris,France,18.2,7.6,13.1,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-13,2023,May      ,5,Paris,France,19.6,9.4,14.4,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-18,2023,May      ,5,Paris,France,17.4,7.6,12.0,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-05-16,2023,May      ,5,Paris,France,15.4,5.7,10.7,48.87,2.33,Europe/Paris,FRA,Europe,May       2023
2023-06-14,2023,June     ,6,Paris,France,28.8,15.1,21.9,48.87,2.33,Europe/Paris,FRA,Europe,June      2023
2023-06-17,2023,June     ,6,Paris,France,30.6,16.9,23.4,48.87,2.33,Europe/Paris,FRA,Europe,June      2023
2023-06-06,2023,June     ,6,Paris,France,25.3,12.0,18.7,48.87,2.33,Europe/Paris,FRA,Europe,June      2023
2023-06-09,2023,June     ,6,Paris,France,26.8,16.5,22.1,48.87,2.33,Europe/Paris,FRA,Europe,June      2023
2023-06-29,2023,June     ,6,Paris,France,25.2,17.2,20.8,48.87,2.33,Europe/Paris,FRA,Europe,June      2023
2023-06-02,2023,June     ,6,Paris,France,21.2,9.3,15.3,48.87,2.33,Europe/Paris,FRA,Europe,June      2023
2023-06-03,2023,June     ,6,Paris,France,23.9,10.8,17.4,48.87,2.33,Europe/Paris,FRA,Europe,June      2023
2023-06-16,2023,June     ,6,Paris,France,29.4,15.3,22.7,48.87,2.33,Europe/Paris,FRA,Europe,June      2023
